Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.100000	1.724304	1.288959	35.434000	53.510000	85.630000	94.450000	
0.100000	1.167851	1.084816	57.608000	60.320000	95.368000	96.800000	
0.100000	0.925831	0.936765	66.958000	66.990000	97.278000	97.630000	
0.100000	0.766238	0.766330	73.114000	73.030000	98.152000	98.290000	
0.100000	0.662720	0.662246	76.770000	77.590000	98.720000	98.690000	
0.100000	0.593270	0.605267	79.412000	79.570000	98.886000	98.940000	
0.100000	0.551179	0.603826	80.746000	79.400000	99.058000	98.970000	
0.100000	0.505345	0.612450	82.540000	79.070000	99.246000	98.950000	
0.100000	0.474994	0.533610	83.428000	81.920000	99.324000	99.140000	
0.100000	0.453245	0.487083	84.386000	83.560000	99.352000	99.260000	
0.100000	0.427456	0.501482	85.130000	82.990000	99.470000	99.280000	
0.100000	0.408250	0.485858	85.810000	83.260000	99.488000	99.150000	
0.100000	0.400086	0.463108	86.170000	84.540000	99.542000	99.300000	
0.100000	0.384048	0.474521	86.650000	83.920000	99.570000	99.130000	
0.100000	0.368813	0.459519	87.270000	84.490000	99.620000	99.390000	
0.100000	0.361301	0.434232	87.472000	84.930000	99.592000	99.430000	
0.100000	0.344733	0.439480	87.986000	85.310000	99.666000	99.340000	
0.100000	0.340886	0.454095	88.282000	84.760000	99.690000	99.230000	
0.100000	0.337916	0.472930	88.416000	83.970000	99.638000	99.280000	
0.100000	0.327460	0.391998	88.488000	86.380000	99.700000	99.430000	
0.100000	0.324327	0.430761	88.576000	85.540000	99.714000	99.340000	
0.100000	0.308714	0.400406	89.132000	86.150000	99.674000	99.470000	
0.100000	0.302897	0.442383	89.234000	84.950000	99.738000	99.400000	
0.100000	0.297978	0.393576	89.518000	86.290000	99.768000	99.460000	
0.100000	0.292575	0.382547	89.790000	87.240000	99.758000	99.510000	
0.100000	0.287952	0.424188	89.898000	85.610000	99.706000	99.400000	
0.100000	0.287019	0.419527	89.996000	85.660000	99.760000	99.410000	
0.100000	0.277012	0.411135	90.308000	85.670000	99.778000	99.520000	
0.100000	0.274362	0.434257	90.340000	85.800000	99.774000	99.330000	
0.100000	0.272589	0.400586	90.522000	86.570000	99.780000	99.500000	
0.100000	0.273574	0.409130	90.400000	86.000000	99.776000	99.380000	
0.100000	0.263296	0.408154	90.694000	86.150000	99.814000	99.490000	
0.100000	0.266362	0.368936	90.654000	87.830000	99.778000	99.680000	
0.100000	0.256783	0.365729	90.978000	87.680000	99.792000	99.470000	
0.100000	0.253994	0.391528	91.142000	86.780000	99.844000	99.470000	
0.100000	0.253741	0.374738	91.054000	87.290000	99.840000	99.650000	
0.100000	0.243705	0.382666	91.566000	87.220000	99.828000	99.520000	
0.100000	0.245892	0.382893	91.390000	87.160000	99.838000	99.460000	
0.100000	0.239615	0.384592	91.540000	87.280000	99.828000	99.520000	
0.100000	0.240356	0.391730	91.620000	87.090000	99.828000	99.480000	
0.100000	0.235638	0.370366	91.762000	87.590000	99.854000	99.610000	
0.100000	0.232694	0.360380	91.814000	88.190000	99.880000	99.560000	
0.100000	0.228606	0.380710	91.922000	87.280000	99.850000	99.430000	
0.100000	0.229809	0.358040	91.810000	88.170000	99.874000	99.570000	
0.100000	0.230264	0.367851	91.864000	87.680000	99.874000	99.540000	
0.100000	0.222735	0.393190	92.232000	87.170000	99.884000	99.530000	
0.100000	0.227477	0.384226	91.866000	87.210000	99.870000	99.650000	
0.100000	0.222960	0.399900	92.250000	86.350000	99.888000	99.380000	
0.100000	0.221861	0.376438	92.158000	87.750000	99.868000	99.650000	
0.100000	0.219679	0.358002	92.250000	87.920000	99.896000	99.570000	
0.100000	0.219676	0.363965	92.260000	87.800000	99.878000	99.560000	
0.100000	0.215464	0.380915	92.412000	87.920000	99.874000	99.510000	
0.100000	0.212002	0.375034	92.570000	87.590000	99.898000	99.560000	
0.100000	0.213457	0.354057	92.546000	88.170000	99.890000	99.620000	
0.100000	0.206762	0.338753	92.732000	88.520000	99.884000	99.530000	
0.100000	0.206986	0.371487	92.676000	87.510000	99.888000	99.610000	
0.100000	0.209960	0.377025	92.596000	87.770000	99.874000	99.500000	
0.100000	0.204425	0.352755	92.818000	87.910000	99.900000	99.550000	
0.100000	0.208972	0.360746	92.652000	87.850000	99.890000	99.470000	
0.100000	0.206917	0.369246	92.576000	87.710000	99.876000	99.510000	
0.100000	0.200803	0.351246	92.970000	88.630000	99.900000	99.610000	
0.100000	0.200198	0.362443	92.910000	88.450000	99.884000	99.620000	
0.100000	0.198747	0.353978	92.996000	88.150000	99.906000	99.560000	
0.100000	0.198620	0.350342	93.042000	88.570000	99.886000	99.570000	
0.100000	0.196002	0.339530	93.080000	88.560000	99.912000	99.620000	
0.100000	0.198870	0.392494	92.958000	87.730000	99.898000	99.580000	
0.100000	0.193288	0.342458	93.058000	88.790000	99.912000	99.530000	
0.100000	0.197961	0.345393	93.034000	88.250000	99.876000	99.470000	
0.100000	0.194197	0.364696	93.126000	87.920000	99.910000	99.460000	
0.100000	0.191938	0.339978	93.278000	88.840000	99.904000	99.640000	
0.100000	0.189622	0.366724	93.314000	88.130000	99.898000	99.500000	
0.100000	0.188038	0.348266	93.418000	88.430000	99.918000	99.600000	
0.100000	0.184810	0.390073	93.662000	87.320000	99.904000	99.540000	
0.100000	0.193557	0.356894	93.126000	88.070000	99.910000	99.600000	
0.100000	0.190446	0.363752	93.318000	88.160000	99.888000	99.430000	
0.100000	0.189772	0.383927	93.256000	87.460000	99.908000	99.580000	
0.100000	0.188434	0.367804	93.372000	87.950000	99.918000	99.590000	
0.100000	0.184898	0.326655	93.456000	88.600000	99.910000	99.670000	
0.100000	0.180958	0.325853	93.666000	89.290000	99.908000	99.770000	
0.100000	0.179910	0.348221	93.718000	88.520000	99.896000	99.590000	
0.100000	0.183374	0.367129	93.574000	87.800000	99.924000	99.510000	
0.010000	0.097955	0.272462	96.542000	91.240000	99.976000	99.750000	
0.010000	0.069032	0.280866	97.574000	91.040000	99.980000	99.730000	
0.010000	0.059360	0.282628	97.952000	91.200000	99.994000	99.780000	
0.010000	0.058034	0.281029	97.976000	91.410000	99.988000	99.790000	
0.010000	0.055895	0.276625	98.088000	91.530000	99.990000	99.800000	
0.010000	0.052565	0.283281	98.214000	91.410000	99.992000	99.810000	
0.010000	0.045084	0.286840	98.516000	91.280000	99.982000	99.770000	
0.010000	0.045309	0.294454	98.416000	91.190000	99.990000	99.780000	
0.010000	0.041669	0.295936	98.586000	91.250000	99.990000	99.760000	
0.010000	0.040710	0.292617	98.622000	91.250000	99.994000	99.790000	
0.010000	0.039281	0.294618	98.662000	91.250000	99.998000	99.780000	
0.010000	0.036149	0.298135	98.784000	91.430000	99.996000	99.750000	
0.010000	0.035492	0.295381	98.800000	91.350000	99.994000	99.790000	
0.010000	0.033373	0.301924	98.826000	91.320000	99.994000	99.730000	
0.010000	0.032348	0.306459	98.928000	91.290000	99.998000	99.780000	
0.010000	0.032095	0.310303	98.978000	91.060000	99.998000	99.730000	
0.010000	0.031761	0.307120	98.944000	91.250000	99.998000	99.760000	
0.010000	0.030369	0.309830	98.984000	91.330000	100.000000	99.780000	
0.010000	0.028973	0.313619	99.016000	91.310000	99.994000	99.760000	
0.010000	0.029086	0.314025	99.038000	91.150000	100.000000	99.770000	
0.010000	0.028186	0.310533	99.036000	91.290000	100.000000	99.750000	
0.010000	0.026897	0.317917	99.126000	91.160000	99.998000	99.680000	
0.010000	0.027026	0.318877	99.098000	91.310000	99.998000	99.720000	
0.010000	0.025277	0.328126	99.202000	91.000000	100.000000	99.720000	
0.010000	0.027142	0.332420	99.106000	90.740000	100.000000	99.720000	
0.010000	0.024245	0.325532	99.186000	91.300000	100.000000	99.770000	
0.010000	0.024455	0.321897	99.176000	91.250000	100.000000	99.710000	
0.010000	0.024563	0.322072	99.214000	91.230000	99.998000	99.750000	
0.010000	0.023880	0.326155	99.256000	91.280000	99.998000	99.770000	
0.010000	0.023259	0.322858	99.230000	91.400000	99.996000	99.760000	
0.010000	0.023756	0.334697	99.218000	91.040000	99.998000	99.740000	
0.010000	0.021693	0.342506	99.314000	90.780000	100.000000	99.730000	
0.010000	0.022436	0.336142	99.280000	91.120000	99.998000	99.760000	
0.010000	0.020513	0.339987	99.328000	90.830000	100.000000	99.690000	
0.010000	0.021513	0.348083	99.310000	90.850000	100.000000	99.760000	
0.010000	0.021068	0.331180	99.372000	91.330000	99.996000	99.730000	
0.010000	0.020078	0.341553	99.352000	90.980000	99.998000	99.730000	
0.010000	0.020869	0.343274	99.324000	90.940000	100.000000	99.740000	
0.010000	0.019296	0.346758	99.386000	91.040000	99.998000	99.770000	
0.001000	0.016175	0.341144	99.522000	90.960000	100.000000	99.760000	
0.001000	0.015470	0.340040	99.516000	91.120000	100.000000	99.730000	
0.001000	0.014475	0.338651	99.580000	91.110000	100.000000	99.740000	
0.001000	0.014948	0.338760	99.558000	91.120000	100.000000	99.740000	
0.001000	0.015276	0.339762	99.584000	91.160000	100.000000	99.720000	
0.001000	0.013560	0.340386	99.664000	91.110000	100.000000	99.730000	
0.001000	0.014440	0.340180	99.604000	91.160000	100.000000	99.720000	
0.001000	0.012937	0.338872	99.672000	91.120000	100.000000	99.720000	
0.001000	0.013186	0.341213	99.622000	91.190000	99.998000	99.740000	
0.001000	0.012951	0.339918	99.668000	91.120000	100.000000	99.750000	
0.001000	0.013217	0.339963	99.646000	91.280000	100.000000	99.740000	
0.001000	0.012921	0.339337	99.692000	91.210000	100.000000	99.760000	
0.001000	0.013300	0.341210	99.648000	91.240000	100.000000	99.720000	
0.001000	0.012826	0.342187	99.658000	91.190000	100.000000	99.730000	
0.001000	0.013459	0.343378	99.644000	91.160000	100.000000	99.720000	
0.001000	0.012742	0.345177	99.648000	91.300000	99.998000	99.720000	
0.001000	0.013495	0.343361	99.628000	91.360000	100.000000	99.710000	
0.001000	0.011969	0.342042	99.694000	91.260000	100.000000	99.720000	
0.001000	0.013014	0.340385	99.648000	91.370000	100.000000	99.720000	
0.001000	0.012484	0.344112	99.672000	91.130000	100.000000	99.740000	
0.001000	0.012491	0.343729	99.696000	91.130000	100.000000	99.730000	
0.001000	0.011931	0.342944	99.708000	91.240000	100.000000	99.730000	
0.001000	0.011725	0.345109	99.718000	91.230000	100.000000	99.750000	
0.001000	0.012850	0.344635	99.642000	91.220000	100.000000	99.750000	
0.001000	0.011889	0.344545	99.700000	91.150000	100.000000	99.740000	
0.001000	0.012943	0.344601	99.646000	91.200000	100.000000	99.740000	
0.001000	0.012174	0.344632	99.684000	91.140000	100.000000	99.740000	
0.001000	0.012399	0.344205	99.688000	91.280000	100.000000	99.730000	
0.001000	0.012488	0.345691	99.670000	91.270000	100.000000	99.740000	
0.001000	0.012914	0.345176	99.668000	91.160000	100.000000	99.720000	
0.001000	0.012500	0.344117	99.654000	91.210000	99.998000	99.730000	
0.001000	0.011373	0.346519	99.702000	91.200000	100.000000	99.730000	
0.001000	0.011965	0.347207	99.670000	91.180000	100.000000	99.730000	
0.001000	0.011921	0.348085	99.698000	91.120000	100.000000	99.730000	
0.001000	0.011977	0.347563	99.694000	91.240000	100.000000	99.730000	
0.001000	0.011436	0.348153	99.716000	91.230000	100.000000	99.720000	
0.001000	0.011559	0.347594	99.698000	91.270000	99.998000	99.720000	
0.001000	0.011742	0.346209	99.726000	91.280000	100.000000	99.730000	
0.001000	0.011968	0.346908	99.702000	91.190000	100.000000	99.720000	
0.001000	0.011601	0.348150	99.722000	91.170000	100.000000	99.720000	
0.001000	0.011873	0.348927	99.674000	91.160000	100.000000	99.720000	
0.001000	0.011719	0.351019	99.702000	91.110000	100.000000	99.720000	
0.001000	0.011437	0.351647	99.734000	91.140000	100.000000	99.740000	
0.001000	0.012318	0.351640	99.670000	91.130000	100.000000	99.730000	
