Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.100000	4.321794	4.061293	3.392000	5.690000	14.560000	22.790000	
0.100000	3.962314	3.813654	7.514000	10.270000	26.386000	31.370000	
0.100000	3.784740	3.683088	10.402000	11.790000	32.196000	35.760000	
0.100000	3.629877	3.519417	12.608000	14.250000	37.110000	41.050000	
0.100000	3.476240	3.343609	15.182000	17.030000	41.628000	44.940000	
0.100000	3.340023	3.212662	17.644000	19.800000	45.602000	48.480000	
0.100000	3.178490	3.083296	20.598000	22.080000	50.308000	52.430000	
0.100000	3.043571	2.990225	22.848000	23.410000	53.674000	55.590000	
0.100000	2.921390	2.859349	25.296000	26.370000	57.150000	58.630000	
0.100000	2.814447	2.817502	27.382000	27.260000	59.910000	59.250000	
0.100000	2.709438	2.697498	29.394000	29.870000	62.342000	62.070000	
0.100000	2.614926	2.601438	31.562000	31.360000	64.654000	65.230000	
0.100000	2.560544	2.670546	32.590000	30.280000	65.922000	63.460000	
0.100000	2.494191	2.482025	34.230000	34.140000	67.488000	67.610000	
0.100000	2.437762	2.377900	34.930000	36.700000	68.764000	69.980000	
0.100000	2.383903	2.365476	36.372000	36.500000	69.776000	70.660000	
0.100000	2.336755	2.338299	37.540000	37.320000	70.894000	70.460000	
0.100000	2.293995	2.384304	38.574000	35.790000	71.712000	69.410000	
0.100000	2.256351	2.286400	39.088000	38.460000	72.638000	71.870000	
0.100000	2.214170	2.239476	40.168000	39.690000	73.580000	72.880000	
0.100000	2.192975	2.171322	40.596000	40.730000	73.952000	74.330000	
0.100000	2.164883	2.153400	41.100000	41.270000	74.624000	74.940000	
0.100000	2.139035	2.220372	41.868000	40.130000	75.164000	72.740000	
0.100000	2.112777	2.133752	42.378000	42.490000	75.662000	74.750000	
0.100000	2.084069	2.218476	43.272000	40.700000	76.158000	73.160000	
0.100000	2.056974	2.121038	44.114000	42.320000	76.690000	75.270000	
0.100000	2.038240	2.050824	44.522000	43.840000	77.096000	76.770000	
0.100000	2.027532	2.182969	44.270000	40.900000	77.366000	74.450000	
0.100000	2.005768	2.112904	45.246000	43.350000	77.582000	75.510000	
0.100000	1.987471	2.081993	45.498000	42.900000	78.140000	76.090000	
0.100000	1.977394	2.089594	45.698000	43.790000	78.482000	76.090000	
0.100000	1.961750	2.031360	46.132000	44.480000	78.796000	77.070000	
0.100000	1.947836	2.052744	46.192000	43.730000	78.900000	76.440000	
0.100000	1.929559	2.001057	46.872000	45.500000	79.074000	77.650000	
0.100000	1.913814	1.979593	47.496000	46.040000	79.382000	77.590000	
0.100000	1.912565	2.036631	47.252000	44.750000	79.456000	76.980000	
