Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.100000	4.042203	3.627218	7.284000	12.810000	24.850000	38.520000	
0.100000	3.332011	3.029842	17.994000	24.020000	45.846000	54.920000	
0.100000	2.849277	2.719561	27.052000	29.380000	58.824000	62.670000	
0.100000	2.528180	2.455162	33.686000	35.250000	66.506000	69.120000	
0.100000	2.315550	2.240893	38.044000	39.830000	71.324000	73.200000	
0.100000	2.156713	2.086325	41.498000	43.150000	74.738000	76.360000	
0.100000	2.037605	2.068790	44.330000	43.870000	77.076000	76.200000	
0.100000	1.954212	2.063491	46.560000	44.880000	78.606000	76.890000	
0.100000	1.882463	2.025501	47.846000	44.850000	80.100000	77.920000	
0.100000	1.819006	1.934683	49.650000	47.210000	81.264000	78.470000	
0.100000	1.774674	1.862881	50.936000	48.840000	81.780000	79.940000	
0.100000	1.731577	1.810634	51.876000	50.350000	82.528000	80.890000	
0.100000	1.694864	1.788831	52.818000	50.970000	83.500000	81.880000	
0.100000	1.665610	1.788517	53.520000	50.660000	83.858000	81.250000	
0.100000	1.635054	1.811682	53.926000	50.470000	84.338000	80.940000	
0.100000	1.599758	1.792559	55.180000	51.480000	84.760000	81.480000	
0.100000	1.584946	1.859506	55.584000	49.320000	85.308000	80.120000	
0.100000	1.568304	1.749788	55.794000	52.340000	85.522000	81.880000	
0.100000	1.553035	1.737713	56.206000	52.230000	85.520000	82.240000	
0.100000	1.534357	1.740246	56.552000	52.070000	85.994000	82.290000	
0.100000	1.513481	1.715564	57.190000	52.960000	86.274000	82.640000	
0.100000	1.488698	1.685389	57.708000	54.060000	86.580000	83.200000	
0.100000	1.486985	1.648833	58.034000	54.570000	86.644000	83.800000	
0.100000	1.474068	1.692989	58.212000	53.390000	86.852000	83.310000	
0.100000	1.472324	1.653535	58.290000	54.580000	87.022000	83.430000	
0.100000	1.449545	1.661009	58.816000	54.640000	87.290000	84.140000	
0.100000	1.441614	1.675744	58.948000	53.400000	87.336000	83.290000	
0.100000	1.431088	1.609862	59.086000	55.870000	87.498000	84.460000	
0.100000	1.427103	1.643390	59.276000	55.140000	87.594000	83.510000	
0.100000	1.413902	1.662106	59.794000	54.140000	87.794000	83.430000	
0.100000	1.401431	1.677471	59.962000	54.280000	87.972000	83.250000	
0.100000	1.405724	1.680127	59.684000	54.530000	87.834000	83.720000	
0.100000	1.385870	1.639383	60.694000	54.740000	88.172000	84.110000	
0.100000	1.394163	1.591397	60.172000	55.880000	88.288000	84.570000	
0.100000	1.386881	1.609731	60.354000	55.650000	88.142000	84.290000	
0.100000	1.362268	1.632694	60.972000	54.820000	88.488000	84.090000	
0.100000	1.358095	1.602544	60.978000	55.280000	88.582000	84.780000	
