Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.100000	1.602765	1.250040	39.634000	53.600000	88.166000	94.570000	
0.100000	1.064691	0.922253	61.664000	67.260000	96.454000	97.230000	
0.100000	0.842097	0.787937	70.084000	72.500000	97.882000	98.110000	
0.100000	0.727590	0.699641	74.764000	76.280000	98.334000	98.320000	
0.100000	0.654829	0.633796	77.182000	78.130000	98.670000	98.660000	
0.100000	0.602255	0.641263	79.070000	78.220000	98.814000	98.660000	
0.100000	0.568254	0.609618	80.632000	79.790000	98.940000	98.960000	
0.100000	0.535843	0.569124	81.532000	81.000000	99.086000	99.050000	
0.100000	0.513817	0.534480	82.332000	81.680000	99.194000	99.240000	
0.100000	0.488331	0.531058	83.102000	82.000000	99.244000	99.120000	
0.100000	0.473686	0.540776	83.408000	81.730000	99.308000	99.060000	
0.100000	0.455878	0.520766	84.100000	82.270000	99.380000	99.040000	
0.100000	0.446222	0.536933	84.638000	81.770000	99.410000	99.300000	
0.100000	0.431004	0.515128	85.168000	83.030000	99.374000	99.160000	
0.100000	0.423027	0.490846	85.342000	83.370000	99.404000	99.210000	
0.100000	0.417170	0.518442	85.660000	81.990000	99.392000	99.290000	
0.100000	0.410948	0.459204	85.718000	84.700000	99.448000	99.320000	
0.100000	0.394762	0.462003	86.272000	84.200000	99.498000	99.430000	
0.100000	0.390449	0.451435	86.468000	84.630000	99.508000	99.460000	
0.100000	0.389065	0.443018	86.628000	85.140000	99.492000	99.400000	
0.100000	0.380015	0.449941	86.910000	84.960000	99.538000	99.420000	
0.100000	0.366728	0.445326	87.292000	84.850000	99.576000	99.410000	
0.100000	0.366449	0.467279	87.324000	84.390000	99.560000	99.250000	
0.100000	0.363345	0.472759	87.416000	84.390000	99.588000	99.390000	
0.100000	0.364497	0.433873	87.416000	85.170000	99.600000	99.330000	
0.100000	0.349740	0.435647	87.988000	85.150000	99.590000	99.320000	
0.100000	0.345979	0.440821	88.084000	85.270000	99.588000	99.280000	
0.100000	0.335650	0.449564	88.406000	84.900000	99.650000	99.350000	
0.100000	0.341777	0.472254	88.214000	83.930000	99.656000	99.350000	
0.100000	0.335224	0.440667	88.310000	85.640000	99.658000	99.340000	
0.100000	0.332713	0.406516	88.392000	86.430000	99.694000	99.290000	
0.100000	0.332196	0.401649	88.492000	86.610000	99.660000	99.400000	
0.100000	0.326395	0.400765	88.684000	86.000000	99.686000	99.540000	
0.100000	0.322490	0.416153	88.846000	86.130000	99.680000	99.420000	
0.100000	0.319995	0.419477	88.998000	86.000000	99.680000	99.490000	
0.100000	0.323044	0.410817	88.848000	85.840000	99.706000	99.420000	
0.100000	0.311664	0.398274	89.216000	86.740000	99.724000	99.430000	
0.100000	0.308436	0.387136	89.252000	87.190000	99.720000	99.460000	
0.100000	0.314781	0.391464	89.168000	86.930000	99.712000	99.500000	
0.100000	0.309374	0.431578	89.374000	85.830000	99.752000	99.420000	
0.100000	0.313903	0.432480	89.076000	86.720000	99.712000	99.490000	
0.100000	0.303443	0.394201	89.552000	86.740000	99.678000	99.540000	
0.100000	0.300058	0.406017	89.526000	86.240000	99.724000	99.530000	
0.100000	0.302153	0.395822	89.520000	86.510000	99.740000	99.470000	
0.100000	0.293888	0.389041	89.658000	87.150000	99.742000	99.500000	
0.100000	0.297150	0.376294	89.756000	87.470000	99.696000	99.540000	
0.100000	0.294369	0.404484	89.926000	86.660000	99.690000	99.350000	
0.100000	0.294061	0.414835	89.862000	86.220000	99.724000	99.400000	
0.100000	0.298404	0.391810	89.642000	87.180000	99.698000	99.490000	
0.100000	0.297921	0.387805	89.638000	86.840000	99.728000	99.530000	
0.100000	0.289612	0.402344	89.928000	86.440000	99.772000	99.330000	
0.100000	0.284894	0.366855	90.096000	87.560000	99.732000	99.570000	
0.100000	0.286668	0.369891	90.124000	87.490000	99.766000	99.550000	
0.100000	0.284552	0.429600	90.106000	85.270000	99.742000	99.380000	
0.100000	0.283043	0.390209	90.352000	87.050000	99.772000	99.350000	
