Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.100000	1.622505	1.437517	39.076000	49.080000	88.254000	93.460000	
0.100000	1.084168	0.886971	61.320000	68.610000	96.180000	97.600000	
0.100000	0.846885	0.930932	70.128000	68.850000	97.784000	97.520000	
0.100000	0.745831	0.734029	74.284000	74.830000	98.234000	98.380000	
0.100000	0.674233	0.648707	76.666000	77.750000	98.618000	98.700000	
0.100000	0.625321	0.612905	78.522000	79.390000	98.790000	98.840000	
0.100000	0.585419	0.591011	79.838000	79.750000	98.896000	98.800000	
0.100000	0.550324	0.585388	81.032000	80.610000	99.048000	98.920000	
0.100000	0.533302	0.584077	81.638000	81.420000	99.026000	99.110000	
0.100000	0.512063	0.536153	82.510000	81.650000	99.128000	99.050000	
0.100000	0.493045	0.628064	83.074000	80.950000	99.200000	98.990000	
0.100000	0.477230	0.559518	83.616000	80.950000	99.244000	99.080000	
0.100000	0.466919	0.540513	84.078000	81.150000	99.302000	99.220000	
0.100000	0.460005	0.551219	84.192000	82.540000	99.348000	99.120000	
0.100000	0.448131	0.528929	84.512000	82.090000	99.350000	99.120000	
0.100000	0.443704	0.514219	84.822000	83.250000	99.418000	99.220000	
0.100000	0.424389	0.465496	85.428000	84.150000	99.412000	99.310000	
0.100000	0.420802	0.508016	85.570000	83.020000	99.418000	99.250000	
0.100000	0.410961	0.472206	85.854000	84.200000	99.424000	99.240000	
0.100000	0.409233	0.543117	85.928000	83.540000	99.472000	99.320000	
0.100000	0.398579	0.475585	86.488000	84.110000	99.500000	99.190000	
0.100000	0.398452	0.494203	86.410000	82.720000	99.508000	99.270000	
0.100000	0.387445	0.470245	86.790000	84.320000	99.538000	99.340000	
0.100000	0.387086	0.459095	86.618000	84.760000	99.552000	99.260000	
0.100000	0.382680	0.447951	86.738000	84.800000	99.562000	99.330000	
0.100000	0.376562	0.535852	87.054000	83.220000	99.546000	99.190000	
0.100000	0.375099	0.445026	87.026000	84.990000	99.556000	99.410000	
0.100000	0.368427	0.465464	87.334000	84.420000	99.592000	99.250000	
0.100000	0.368086	0.464473	87.194000	84.370000	99.630000	99.400000	
0.100000	0.361463	0.452397	87.544000	84.710000	99.592000	99.310000	
0.100000	0.358481	0.458392	87.602000	84.920000	99.608000	99.340000	
0.100000	0.363671	0.425435	87.444000	85.930000	99.558000	99.360000	
0.100000	0.356184	0.435345	87.802000	85.460000	99.616000	99.410000	
0.100000	0.346346	0.426243	87.960000	85.330000	99.618000	99.350000	
0.100000	0.349987	0.491591	87.834000	84.250000	99.616000	99.350000	
0.100000	0.340165	0.442259	88.232000	86.260000	99.618000	99.460000	
0.100000	0.344146	0.412489	87.970000	86.470000	99.690000	99.440000	
0.100000	0.344420	0.409205	88.224000	85.850000	99.646000	99.480000	
0.100000	0.334015	0.439849	88.530000	85.430000	99.614000	99.350000	
0.100000	0.328880	0.408652	88.662000	85.830000	99.690000	99.450000	
0.100000	0.334183	0.405673	88.496000	86.590000	99.644000	99.420000	
0.100000	0.330382	0.465899	88.544000	84.930000	99.644000	99.200000	
0.100000	0.324149	0.468946	88.938000	84.900000	99.672000	99.380000	
0.100000	0.323595	0.411276	88.850000	85.910000	99.684000	99.510000	
0.100000	0.322015	0.541121	88.884000	85.320000	99.684000	99.260000	
0.100000	0.326427	0.415245	88.802000	86.140000	99.700000	99.430000	
0.100000	0.318404	0.405293	88.968000	86.540000	99.692000	99.470000	
0.100000	0.326301	0.453106	88.754000	85.750000	99.676000	99.410000	
0.100000	0.319463	0.402283	89.096000	86.410000	99.672000	99.580000	
0.100000	0.316292	0.409186	89.108000	86.350000	99.708000	99.400000	
0.100000	0.318714	0.396337	89.102000	86.780000	99.692000	99.430000	
0.100000	0.309699	0.398213	89.394000	86.550000	99.724000	99.430000	
0.100000	0.312035	0.402223	89.124000	86.250000	99.726000	99.420000	
0.100000	0.312538	0.405889	89.052000	86.660000	99.692000	99.530000	
0.100000	0.307472	0.460466	89.350000	84.620000	99.700000	99.400000	
0.100000	0.313467	0.400301	89.208000	86.690000	99.690000	99.490000	
0.100000	0.307330	0.418225	89.496000	86.350000	99.740000	99.500000	
