Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.200000	1.800767	1.571028	30.394000	41.830000	83.648000	89.850000	
0.200000	1.292960	1.149733	52.326000	58.410000	94.232000	96.090000	
0.200000	1.033504	1.007834	62.304000	64.130000	96.678000	96.730000	
0.200000	0.899410	0.922596	67.716000	67.280000	97.544000	97.150000	
0.200000	0.797547	0.886393	71.692000	69.490000	98.106000	97.730000	
0.200000	0.719622	0.738754	74.548000	74.800000	98.454000	98.370000	
0.200000	0.659197	0.706321	76.838000	75.820000	98.696000	98.540000	
0.200000	0.620735	0.676580	78.406000	77.180000	98.782000	98.640000	
0.200000	0.591130	0.705862	79.510000	76.380000	98.934000	98.310000	
0.200000	0.556378	0.648541	80.578000	78.110000	99.036000	98.640000	
0.200000	0.534090	0.604955	81.596000	79.690000	99.096000	98.820000	
0.200000	0.505219	0.601771	82.358000	79.290000	99.186000	98.780000	
0.200000	0.497025	0.582692	82.888000	80.670000	99.226000	99.010000	
0.200000	0.479834	0.575846	83.366000	80.630000	99.288000	99.040000	
0.200000	0.463017	0.586062	83.930000	80.430000	99.318000	98.890000	
0.200000	0.448784	0.556260	84.536000	81.850000	99.406000	98.960000	
0.200000	0.439021	0.553557	85.012000	81.520000	99.396000	99.230000	
0.200000	0.422415	0.502737	85.612000	83.120000	99.478000	99.160000	
0.200000	0.414490	0.503465	85.548000	83.260000	99.440000	99.070000	
0.200000	0.400289	0.518192	86.266000	82.560000	99.454000	99.110000	
0.200000	0.397307	0.547148	86.448000	81.900000	99.496000	98.950000	
0.200000	0.385772	0.492225	86.772000	83.670000	99.526000	99.230000	
0.200000	0.381677	0.487131	86.736000	84.160000	99.558000	99.170000	
0.200000	0.379650	0.491070	86.646000	83.830000	99.524000	99.240000	
0.200000	0.370071	0.481157	87.104000	84.440000	99.602000	99.240000	
0.200000	0.366304	0.501622	87.244000	83.140000	99.560000	99.270000	
0.200000	0.355024	0.483633	87.654000	84.400000	99.568000	99.330000	
0.200000	0.355806	0.467418	87.608000	84.610000	99.584000	99.350000	
0.200000	0.349757	0.492016	87.942000	84.130000	99.578000	99.260000	
0.200000	0.351157	0.483751	87.692000	83.940000	99.612000	99.230000	
0.200000	0.337126	0.459504	88.240000	85.150000	99.664000	99.360000	
0.200000	0.331048	0.464988	88.470000	84.940000	99.632000	99.330000	
0.200000	0.328816	0.474432	88.578000	84.160000	99.644000	99.280000	
0.200000	0.325819	0.433257	88.716000	85.920000	99.706000	99.450000	
0.200000	0.321045	0.478041	88.904000	84.100000	99.706000	99.340000	
0.200000	0.322559	0.515982	88.890000	83.590000	99.668000	99.110000	
0.200000	0.316872	0.461026	89.030000	85.030000	99.682000	99.260000	
0.200000	0.314362	0.465430	89.192000	84.760000	99.668000	99.240000	
0.200000	0.311924	0.457132	89.140000	85.130000	99.710000	99.470000	
0.200000	0.306829	0.471478	89.302000	84.930000	99.710000	99.200000	
0.200000	0.314441	0.452803	89.042000	85.310000	99.700000	99.370000	
0.200000	0.306762	0.498955	89.352000	83.620000	99.690000	99.170000	
0.200000	0.302163	0.473552	89.436000	84.610000	99.708000	99.310000	
0.200000	0.289888	0.423890	90.038000	86.090000	99.726000	99.510000	
0.200000	0.294176	0.452653	89.802000	85.550000	99.692000	99.380000	
0.200000	0.294051	0.454889	89.798000	85.190000	99.736000	99.380000	
0.200000	0.292218	0.429976	89.756000	85.770000	99.732000	99.440000	
0.200000	0.293787	0.452283	89.796000	85.210000	99.712000	99.290000	
0.200000	0.290802	0.446504	89.908000	85.520000	99.712000	99.340000	
0.200000	0.287382	0.468087	89.874000	85.200000	99.768000	99.210000	
0.200000	0.284765	0.440020	90.258000	85.650000	99.728000	99.400000	
0.200000	0.280696	0.436484	90.078000	85.860000	99.758000	99.470000	
0.200000	0.280716	0.441016	90.222000	85.620000	99.750000	99.470000	
0.200000	0.277860	0.452804	90.410000	85.520000	99.758000	99.340000	
0.200000	0.279034	0.418025	90.400000	86.440000	99.724000	99.420000	
0.200000	0.283009	0.448740	90.094000	85.490000	99.798000	99.330000	
0.200000	0.276788	0.457590	90.302000	85.380000	99.752000	99.350000	
0.200000	0.271336	0.444433	90.486000	85.980000	99.782000	99.400000	
0.200000	0.272151	0.454359	90.420000	85.860000	99.812000	99.340000	
0.200000	0.276076	0.414607	90.340000	86.780000	99.782000	99.470000	
0.200000	0.266738	0.400827	90.520000	86.810000	99.784000	99.410000	
0.200000	0.272456	0.444150	90.502000	85.830000	99.800000	99.460000	
0.200000	0.272149	0.422302	90.492000	85.970000	99.786000	99.340000	
0.200000	0.261285	0.449359	90.812000	85.240000	99.766000	99.330000	
0.200000	0.268295	0.420483	90.618000	86.460000	99.764000	99.490000	
0.200000	0.261448	0.394720	90.912000	87.030000	99.772000	99.550000	
0.200000	0.261326	0.428982	90.814000	85.950000	99.776000	99.480000	
0.200000	0.261131	0.434345	90.818000	85.880000	99.762000	99.370000	
0.200000	0.259296	0.430179	90.954000	86.000000	99.798000	99.450000	
0.200000	0.264567	0.423692	90.648000	86.260000	99.816000	99.440000	
0.200000	0.261861	0.412020	90.788000	86.450000	99.816000	99.470000	
0.200000	0.259611	0.400921	90.910000	86.720000	99.780000	99.470000	
0.200000	0.256424	0.426225	91.112000	86.240000	99.778000	99.350000	
0.200000	0.253471	0.432447	91.060000	86.080000	99.812000	99.450000	
0.200000	0.257027	0.413606	91.010000	86.420000	99.800000	99.440000	
0.200000	0.249160	0.429608	91.284000	86.080000	99.816000	99.310000	
0.200000	0.252478	0.421938	91.172000	86.680000	99.782000	99.490000	
0.200000	0.249992	0.428652	91.336000	86.090000	99.834000	99.360000	
0.200000	0.254055	0.416799	91.160000	86.730000	99.840000	99.410000	
0.200000	0.244780	0.408432	91.340000	86.760000	99.856000	99.420000	
0.200000	0.248216	0.435630	91.290000	86.370000	99.828000	99.480000	
0.020000	0.163215	0.344592	94.396000	88.890000	99.902000	99.600000	
0.020000	0.135106	0.343273	95.474000	89.480000	99.942000	99.600000	
0.020000	0.122712	0.345802	95.806000	89.290000	99.964000	99.550000	
0.020000	0.117757	0.338399	96.032000	89.650000	99.948000	99.610000	
0.020000	0.112553	0.348489	96.156000	89.410000	99.960000	99.670000	
0.020000	0.108770	0.345371	96.314000	89.620000	99.952000	99.660000	
0.020000	0.105074	0.354407	96.418000	89.340000	99.956000	99.600000	
0.020000	0.101452	0.348557	96.598000	89.650000	99.966000	99.630000	
0.020000	0.099681	0.350137	96.612000	89.610000	99.972000	99.630000	
0.020000	0.098575	0.357022	96.708000	89.460000	99.970000	99.600000	
0.020000	0.095957	0.355691	96.750000	89.370000	99.982000	99.570000	
0.020000	0.091653	0.361903	96.868000	89.370000	99.960000	99.640000	
0.020000	0.091281	0.356562	96.908000	89.600000	99.976000	99.620000	
0.020000	0.088067	0.367611	96.980000	89.570000	99.974000	99.580000	
0.020000	0.088241	0.360015	97.028000	89.890000	99.978000	99.670000	
0.020000	0.085917	0.367088	97.042000	89.330000	99.974000	99.620000	
0.020000	0.082942	0.367071	97.128000	89.340000	99.974000	99.640000	
0.020000	0.080637	0.377050	97.266000	89.170000	99.980000	99.610000	
0.020000	0.082494	0.381467	97.152000	89.220000	99.964000	99.630000	
0.002000	0.072581	0.369411	97.614000	89.500000	99.992000	99.610000	
0.002000	0.072310	0.369552	97.678000	89.580000	99.986000	99.620000	
0.002000	0.070440	0.367754	97.724000	89.640000	99.986000	99.620000	
0.002000	0.069799	0.368112	97.714000	89.670000	99.992000	99.590000	
0.002000	0.069189	0.367116	97.726000	89.700000	99.976000	99.610000	
0.002000	0.069347	0.367722	97.682000	89.610000	99.984000	99.620000	
0.002000	0.069299	0.370654	97.652000	89.600000	99.976000	99.610000	
0.002000	0.067799	0.368909	97.808000	89.650000	99.988000	99.610000	
0.002000	0.067350	0.366947	97.814000	89.630000	99.992000	99.620000	
0.002000	0.066919	0.369132	97.770000	89.630000	99.992000	99.620000	
0.002000	0.066762	0.370688	97.834000	89.560000	99.980000	99.600000	
0.002000	0.067706	0.370282	97.788000	89.590000	99.986000	99.610000	
0.002000	0.065486	0.372410	97.870000	89.650000	99.980000	99.600000	
0.002000	0.067856	0.371855	97.734000	89.650000	99.982000	99.610000	
0.002000	0.065634	0.371333	97.820000	89.660000	99.986000	99.620000	
0.002000	0.066102	0.372925	97.850000	89.600000	99.982000	99.590000	
0.002000	0.064700	0.372647	97.904000	89.630000	99.984000	99.600000	
0.002000	0.065568	0.372567	97.800000	89.620000	99.982000	99.610000	
0.002000	0.064666	0.372670	97.830000	89.620000	99.986000	99.590000	
0.002000	0.064560	0.375243	97.846000	89.670000	99.986000	99.590000	
0.002000	0.063834	0.375712	97.898000	89.620000	99.992000	99.570000	
0.002000	0.063006	0.376214	97.912000	89.630000	99.986000	99.590000	
0.002000	0.063716	0.376185	97.894000	89.600000	99.984000	99.580000	
0.002000	0.062821	0.375492	97.910000	89.650000	99.984000	99.590000	
0.002000	0.062852	0.375256	97.930000	89.580000	99.986000	99.590000	
0.002000	0.063318	0.376328	97.890000	89.580000	99.986000	99.570000	
0.002000	0.063162	0.376438	97.930000	89.670000	99.986000	99.590000	
0.002000	0.062754	0.376229	97.952000	89.700000	99.986000	99.580000	
0.002000	0.063041	0.377759	97.930000	89.650000	99.988000	99.600000	
0.002000	0.063164	0.376232	97.868000	89.680000	99.982000	99.600000	
0.002000	0.062584	0.377765	97.950000	89.530000	99.988000	99.590000	
0.002000	0.060531	0.379417	98.060000	89.660000	99.984000	99.630000	
0.002000	0.061092	0.378474	98.050000	89.660000	99.986000	99.610000	
0.002000	0.061126	0.380292	97.906000	89.590000	99.996000	99.610000	
0.002000	0.060952	0.379587	97.982000	89.570000	99.998000	99.610000	
0.002000	0.062300	0.378650	97.954000	89.700000	99.984000	99.610000	
0.002000	0.061385	0.378662	97.982000	89.670000	99.980000	99.640000	
0.002000	0.059159	0.380505	98.044000	89.690000	99.992000	99.610000	
0.002000	0.063532	0.380065	97.892000	89.670000	99.982000	99.650000	
0.002000	0.060892	0.380748	97.988000	89.620000	99.984000	99.610000	
0.002000	0.061034	0.381714	97.990000	89.590000	99.990000	99.620000	
0.002000	0.060564	0.380033	97.954000	89.660000	99.992000	99.610000	
0.002000	0.059847	0.381136	98.056000	89.590000	99.994000	99.610000	
0.002000	0.060911	0.382428	97.936000	89.530000	99.982000	99.620000	
0.002000	0.058785	0.382652	98.094000	89.660000	99.990000	99.600000	
0.002000	0.059398	0.384310	98.100000	89.600000	99.990000	99.580000	
0.002000	0.059769	0.385151	98.002000	89.540000	99.986000	99.610000	
0.002000	0.060987	0.384880	97.976000	89.430000	99.988000	99.620000	
0.002000	0.059121	0.384252	98.054000	89.450000	99.992000	99.620000	
0.002000	0.060197	0.388354	98.036000	89.470000	99.968000	99.620000	
0.002000	0.059886	0.385804	98.014000	89.540000	99.982000	99.630000	
0.002000	0.058790	0.385683	98.008000	89.490000	99.984000	99.650000	
0.002000	0.058616	0.385341	98.068000	89.550000	99.984000	99.640000	
0.002000	0.060332	0.387100	97.980000	89.580000	99.994000	99.650000	
0.002000	0.060715	0.385841	98.000000	89.640000	99.988000	99.630000	
0.002000	0.058177	0.385400	98.050000	89.690000	99.990000	99.620000	
0.002000	0.060117	0.385562	98.040000	89.610000	99.990000	99.620000	
0.002000	0.058555	0.385734	98.092000	89.620000	99.984000	99.640000	
0.002000	0.057414	0.388168	98.094000	89.580000	99.990000	99.620000	
0.002000	0.057716	0.386632	98.088000	89.580000	99.986000	99.650000	
0.002000	0.056943	0.386642	98.048000	89.610000	99.994000	99.650000	
0.002000	0.058107	0.387761	98.152000	89.630000	99.988000	99.660000	
0.002000	0.056697	0.387986	98.116000	89.530000	99.990000	99.630000	
0.002000	0.058248	0.387703	98.080000	89.570000	99.984000	99.660000	
