Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.500000	1.910551	1.689715	28.154000	38.570000	80.506000	88.560000	
0.500000	1.499441	1.842219	44.732000	42.560000	91.622000	87.020000	
0.500000	1.161793	1.180280	58.376000	60.210000	95.304000	95.570000	
0.500000	0.970834	0.957640	65.654000	65.300000	97.026000	97.420000	
0.500000	0.826487	0.997268	71.240000	66.690000	97.646000	97.500000	
0.500000	0.749048	1.022501	73.954000	67.590000	98.206000	97.730000	
0.500000	0.699235	0.816425	75.862000	72.560000	98.396000	98.290000	
0.500000	0.665810	0.997713	77.050000	71.480000	98.550000	96.880000	
0.500000	0.643305	0.859382	77.820000	70.960000	98.648000	97.580000	
0.500000	0.620511	0.644786	78.548000	78.200000	98.682000	98.630000	
0.500000	0.605713	0.865664	79.104000	71.970000	98.750000	97.390000	
0.500000	0.587975	0.819148	79.702000	74.170000	98.804000	98.130000	
0.500000	0.579561	0.682959	79.952000	76.970000	98.912000	98.780000	
0.500000	0.564927	0.980883	80.716000	69.480000	98.840000	96.460000	
0.500000	0.553906	0.797148	80.956000	73.540000	98.908000	97.790000	
0.500000	0.539852	0.709215	81.398000	76.220000	99.064000	98.590000	
0.500000	0.539326	0.852137	81.332000	71.960000	99.012000	97.350000	
0.500000	0.540075	1.300683	81.526000	64.620000	99.004000	95.030000	
0.500000	0.531521	0.621161	81.686000	77.840000	99.052000	98.710000	
0.500000	0.521565	0.552357	81.986000	81.170000	99.062000	98.970000	
0.500000	0.519245	0.623247	82.136000	79.510000	99.056000	98.660000	
0.500000	0.513713	0.759382	82.344000	77.310000	99.080000	98.030000	
0.500000	0.511015	0.648370	82.630000	78.770000	99.038000	98.380000	
0.500000	0.510358	0.817907	82.464000	75.520000	99.126000	96.830000	
0.500000	0.500785	0.975189	82.838000	71.020000	99.180000	96.030000	
0.500000	0.493293	0.776527	83.072000	75.880000	99.134000	98.500000	
0.500000	0.494856	0.678702	83.160000	78.190000	99.126000	98.300000	
0.500000	0.497000	0.750347	82.974000	74.910000	99.142000	98.530000	
0.500000	0.482672	1.323991	83.404000	66.380000	99.214000	96.090000	
0.500000	0.491794	0.683323	82.966000	77.170000	99.170000	98.760000	
0.500000	0.489853	0.647913	83.232000	79.200000	99.130000	98.270000	
0.500000	0.479004	0.616849	83.686000	79.460000	99.208000	98.790000	
0.500000	0.479339	0.739815	83.382000	76.130000	99.230000	98.620000	
0.500000	0.476017	0.768474	83.666000	75.880000	99.228000	98.390000	
0.500000	0.479228	0.602786	83.662000	80.350000	99.172000	99.050000	
0.500000	0.475194	0.871989	83.710000	71.220000	99.208000	98.450000	
0.500000	0.476933	0.736459	83.622000	76.910000	99.232000	98.530000	
0.500000	0.467575	0.614721	83.990000	79.930000	99.246000	98.980000	
0.500000	0.476136	0.622307	83.736000	79.680000	99.254000	99.100000	
0.500000	0.466666	1.308855	83.906000	61.760000	99.232000	93.710000	
0.500000	0.471005	0.600665	83.876000	79.740000	99.248000	99.270000	
0.500000	0.464983	0.670159	83.880000	78.670000	99.300000	98.700000	
0.500000	0.464783	0.639174	84.358000	79.100000	99.274000	98.800000	
0.500000	0.462714	1.107184	83.980000	70.380000	99.250000	96.450000	
0.500000	0.454916	0.647090	84.330000	79.490000	99.300000	98.800000	
0.500000	0.462778	0.615614	84.224000	79.200000	99.314000	98.740000	
0.500000	0.460257	0.579809	84.184000	80.600000	99.288000	98.830000	
0.500000	0.463650	0.592935	84.100000	80.030000	99.302000	98.960000	
0.500000	0.458868	0.677763	84.066000	77.670000	99.300000	98.630000	
0.500000	0.456167	0.685757	84.276000	79.890000	99.322000	98.710000	
0.500000	0.467805	0.677412	84.110000	78.440000	99.266000	98.500000	
0.500000	0.456059	0.630979	84.318000	79.200000	99.326000	98.610000	
0.500000	0.453294	0.792183	84.294000	75.900000	99.310000	98.010000	
0.500000	0.453322	0.663663	84.498000	78.410000	99.278000	98.800000	
0.500000	0.455299	0.944664	84.384000	70.850000	99.266000	97.470000	
0.500000	0.451595	0.464642	84.464000	84.390000	99.252000	99.300000	
0.500000	0.450840	0.558102	84.570000	81.820000	99.342000	98.690000	
0.500000	0.451187	0.820820	84.524000	75.010000	99.314000	98.110000	
0.500000	0.449555	0.597464	84.450000	80.870000	99.302000	98.680000	
0.500000	0.449254	1.031041	84.704000	70.860000	99.326000	97.100000	
0.500000	0.447540	0.917846	84.536000	72.220000	99.360000	96.500000	
0.500000	0.452986	0.754110	84.636000	75.170000	99.262000	98.020000	
0.500000	0.444615	0.631023	84.770000	79.110000	99.322000	99.020000	
0.500000	0.444277	0.886372	84.756000	70.550000	99.326000	98.510000	
0.500000	0.444781	0.677265	84.674000	77.170000	99.270000	98.990000	
0.500000	0.445315	0.811439	84.674000	73.750000	99.334000	98.100000	
0.500000	0.444498	0.731683	84.732000	77.400000	99.338000	98.490000	
0.500000	0.446341	0.759565	84.764000	74.210000	99.266000	98.810000	
0.500000	0.442223	0.563868	84.912000	80.430000	99.320000	99.140000	
0.500000	0.443087	0.592514	84.862000	80.970000	99.308000	99.080000	
0.500000	0.444332	0.590736	84.704000	81.030000	99.344000	98.430000	
0.500000	0.445485	1.075862	84.768000	68.900000	99.308000	97.290000	
0.500000	0.442557	0.778244	84.754000	75.130000	99.302000	98.460000	
0.500000	0.436379	0.699110	85.288000	77.820000	99.336000	98.540000	
0.500000	0.444234	1.100710	84.738000	66.600000	99.298000	97.440000	
0.500000	0.444512	0.759276	84.748000	76.240000	99.266000	98.300000	
0.500000	0.438752	0.744469	84.858000	77.510000	99.380000	98.800000	
0.500000	0.436925	0.780370	85.000000	75.050000	99.340000	98.170000	
0.500000	0.439704	0.550318	85.014000	81.250000	99.356000	99.130000	
0.500000	0.439022	0.796789	84.896000	73.710000	99.330000	97.950000	
0.500000	0.444447	0.805560	84.850000	73.630000	99.334000	98.530000	
0.050000	0.275610	0.297214	90.626000	90.100000	99.706000	99.710000	
