Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.990000	1.849205	1.600223	29.502000	40.380000	83.680000	89.300000	
0.990000	1.501558	1.355618	44.548000	49.290000	91.458000	94.250000	
0.990000	1.239392	1.082715	55.566000	60.940000	94.650000	96.190000	
0.990000	1.076578	0.976515	61.912000	66.190000	96.042000	96.720000	
0.990000	0.944341	0.973612	66.978000	66.740000	97.150000	96.760000	
0.990000	0.887626	0.869747	68.932000	68.880000	97.522000	98.150000	
0.990000	0.844483	0.849692	70.664000	69.980000	97.758000	97.840000	
0.990000	0.813127	0.794488	71.800000	72.800000	97.786000	97.810000	
0.990000	0.788237	0.889212	73.044000	69.110000	97.960000	97.340000	
0.990000	0.776024	0.833762	73.160000	71.300000	98.056000	97.870000	
0.990000	0.763098	0.739408	73.494000	75.150000	98.094000	98.150000	
0.990000	0.765469	0.755028	73.664000	73.990000	98.116000	97.880000	
0.990000	0.747362	0.806275	74.386000	71.860000	98.122000	97.990000	
0.990000	0.733562	0.743240	74.832000	74.930000	98.208000	98.290000	
0.990000	0.730784	0.723205	74.938000	75.760000	98.202000	98.480000	
0.990000	0.719583	0.716535	75.212000	75.430000	98.280000	98.060000	
0.990000	0.704186	0.808643	75.842000	72.820000	98.340000	98.150000	
0.990000	0.709594	0.750541	75.552000	74.540000	98.444000	98.020000	
0.990000	0.694683	0.750164	76.200000	73.740000	98.484000	98.040000	
0.990000	0.706054	0.748150	75.790000	74.820000	98.388000	98.200000	
0.990000	0.699967	0.674738	76.120000	77.530000	98.338000	98.500000	
0.990000	0.687126	0.686894	76.456000	76.470000	98.392000	98.550000	
0.990000	0.676239	0.783585	76.938000	72.450000	98.466000	98.390000	
0.990000	0.696206	0.757713	76.168000	74.920000	98.292000	97.360000	
0.990000	0.685704	0.631018	76.574000	79.000000	98.420000	98.640000	
0.990000	0.686814	0.687769	76.374000	76.460000	98.434000	98.330000	
0.990000	0.694867	0.691428	76.542000	76.190000	98.398000	98.260000	
0.990000	0.681811	0.646294	76.548000	77.780000	98.438000	98.770000	
0.990000	0.680350	0.695156	76.528000	76.850000	98.554000	98.400000	
0.990000	0.683455	0.656990	76.450000	78.170000	98.488000	98.450000	
0.990000	0.684486	0.632095	76.624000	78.060000	98.428000	98.600000	
0.990000	0.668820	0.755946	76.882000	73.870000	98.464000	98.420000	
0.990000	0.683592	0.643987	76.710000	78.720000	98.458000	98.430000	
0.990000	0.678231	0.724386	76.944000	76.040000	98.430000	98.270000	
0.990000	0.665618	0.784621	77.238000	73.200000	98.520000	98.100000	
0.990000	0.681014	0.664758	76.502000	77.920000	98.468000	98.240000	
0.990000	0.669470	0.704340	77.266000	76.630000	98.470000	98.450000	
0.990000	0.671795	0.713498	76.970000	76.510000	98.420000	98.300000	
0.990000	0.665979	0.735001	77.396000	74.910000	98.484000	98.400000	
0.990000	0.671441	0.705425	77.060000	75.880000	98.414000	98.420000	
0.990000	0.670748	0.707208	77.140000	76.170000	98.430000	98.490000	
0.990000	0.671957	0.697777	77.136000	76.570000	98.504000	98.500000	
0.990000	0.665059	0.802308	77.420000	72.130000	98.414000	97.950000	
0.990000	0.655300	0.675918	77.562000	76.740000	98.542000	98.420000	
0.990000	0.665018	0.646960	77.210000	77.880000	98.470000	98.690000	
0.990000	0.663811	0.770524	77.112000	73.720000	98.518000	98.710000	
0.990000	0.663389	0.772709	77.160000	73.870000	98.552000	98.300000	
0.990000	0.662384	0.655475	77.594000	77.860000	98.526000	98.480000	
0.990000	0.657429	0.728905	77.656000	75.440000	98.530000	98.260000	
0.990000	0.660262	0.703208	77.510000	76.440000	98.426000	98.440000	
0.990000	0.658464	0.679027	77.550000	77.290000	98.542000	98.410000	
