Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.100000	1.846864	1.591428	28.666000	40.500000	81.634000	90.780000	
0.100000	1.361014	1.290420	49.028000	53.440000	93.804000	94.560000	
0.100000	1.100244	1.059559	60.064000	61.820000	96.172000	96.560000	
0.100000	0.973175	0.950376	64.782000	66.060000	97.056000	97.290000	
0.100000	0.875574	0.889154	68.426000	68.260000	97.732000	97.780000	
0.100000	0.801468	0.856293	71.422000	69.880000	98.108000	97.780000	
0.100000	0.746688	0.801584	73.424000	72.230000	98.490000	98.130000	
0.100000	0.687818	0.721968	75.572000	74.700000	98.642000	98.780000	
0.100000	0.640449	0.696708	77.576000	76.170000	98.738000	98.590000	
0.100000	0.603239	0.634477	79.098000	78.150000	98.882000	98.740000	
0.100000	0.574438	0.614170	79.976000	79.220000	98.994000	98.760000	
0.100000	0.546672	0.595959	80.992000	79.780000	99.030000	99.020000	
0.100000	0.525701	0.618597	81.624000	79.000000	99.214000	98.860000	
0.100000	0.501280	0.575079	82.652000	80.950000	99.264000	99.220000	
0.100000	0.486408	0.539819	83.392000	82.220000	99.314000	99.100000	
0.100000	0.470143	0.549034	83.574000	81.510000	99.268000	99.030000	
0.100000	0.445956	0.490589	84.624000	83.690000	99.366000	99.270000	
0.100000	0.434582	0.509515	85.082000	82.940000	99.430000	99.190000	
0.100000	0.422224	0.502649	85.380000	83.140000	99.470000	99.320000	
0.100000	0.409301	0.490370	85.776000	83.710000	99.468000	99.320000	
0.100000	0.401497	0.481547	85.924000	83.900000	99.440000	99.280000	
0.100000	0.387036	0.477067	86.636000	84.290000	99.528000	99.270000	
0.100000	0.378410	0.501625	86.884000	82.750000	99.540000	99.330000	
0.100000	0.370225	0.488843	87.258000	83.860000	99.554000	99.250000	
0.100000	0.364318	0.471702	87.328000	84.310000	99.580000	99.420000	
0.100000	0.362133	0.465462	87.420000	84.150000	99.602000	99.290000	
0.100000	0.347829	0.454387	87.864000	84.620000	99.606000	99.420000	
0.100000	0.344276	0.454424	88.044000	84.930000	99.648000	99.390000	
0.100000	0.334282	0.474352	88.266000	84.770000	99.610000	99.260000	
0.100000	0.332781	0.418175	88.438000	86.170000	99.688000	99.370000	
0.100000	0.319665	0.438053	88.724000	85.370000	99.714000	99.420000	
0.100000	0.317673	0.441333	88.846000	85.730000	99.704000	99.440000	
0.100000	0.315525	0.442753	89.066000	85.290000	99.702000	99.350000	
0.100000	0.306678	0.422368	89.270000	86.020000	99.736000	99.400000	
0.100000	0.303439	0.446634	89.450000	85.540000	99.728000	99.350000	
0.100000	0.299457	0.441508	89.604000	85.380000	99.752000	99.420000	
0.100000	0.292975	0.452535	89.758000	85.070000	99.718000	99.420000	
0.100000	0.292686	0.432611	89.796000	85.850000	99.736000	99.410000	
0.100000	0.287372	0.423801	89.918000	86.080000	99.738000	99.470000	
0.100000	0.283007	0.461752	90.144000	85.310000	99.796000	99.310000	
0.100000	0.282237	0.436891	90.076000	86.000000	99.746000	99.360000	
0.100000	0.277885	0.416061	90.174000	86.520000	99.756000	99.510000	
0.100000	0.272646	0.435990	90.410000	86.100000	99.776000	99.260000	
0.100000	0.271906	0.436068	90.420000	86.150000	99.790000	99.450000	
0.100000	0.271574	0.405875	90.488000	86.600000	99.776000	99.560000	
0.100000	0.260607	0.434957	90.898000	85.830000	99.784000	99.460000	
0.100000	0.261529	0.437615	90.890000	85.650000	99.788000	99.420000	
0.100000	0.257481	0.409410	90.866000	86.500000	99.824000	99.450000	
0.100000	0.250341	0.427937	91.044000	85.930000	99.842000	99.420000	
0.100000	0.257440	0.480489	91.068000	84.760000	99.790000	99.460000	
0.100000	0.253520	0.445214	91.286000	85.610000	99.822000	99.500000	
0.100000	0.247007	0.420812	91.338000	86.660000	99.826000	99.510000	
0.100000	0.243538	0.390717	91.454000	87.100000	99.818000	99.570000	
0.100000	0.244851	0.429947	91.426000	86.140000	99.836000	99.470000	
0.100000	0.241399	0.439728	91.602000	85.930000	99.824000	99.540000	
0.100000	0.239099	0.432420	91.520000	86.250000	99.842000	99.530000	
0.100000	0.236218	0.425436	91.794000	86.380000	99.822000	99.510000	
0.100000	0.243172	0.409950	91.408000	86.570000	99.840000	99.510000	
0.100000	0.234912	0.398374	91.780000	86.860000	99.830000	99.540000	
0.100000	0.232998	0.395805	91.774000	86.940000	99.806000	99.580000	
0.100000	0.229488	0.403125	91.824000	86.810000	99.832000	99.440000	
0.100000	0.233741	0.410827	91.694000	87.150000	99.852000	99.470000	
0.100000	0.229762	0.429090	91.906000	86.620000	99.866000	99.550000	
0.100000	0.225680	0.399494	92.028000	87.060000	99.850000	99.670000	
0.100000	0.228777	0.430845	92.040000	86.250000	99.852000	99.380000	
0.100000	0.223757	0.416636	92.236000	86.580000	99.870000	99.580000	
0.100000	0.223686	0.409072	92.150000	86.940000	99.874000	99.520000	
0.100000	0.224615	0.417245	92.062000	86.820000	99.862000	99.500000	
0.100000	0.224848	0.393916	92.054000	87.700000	99.868000	99.590000	
0.100000	0.220227	0.425481	92.194000	86.400000	99.842000	99.450000	
0.100000	0.212104	0.430864	92.538000	86.610000	99.878000	99.550000	
0.100000	0.216797	0.402860	92.296000	87.560000	99.844000	99.560000	
