Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.100000	4.176343	3.852654	5.486000	9.420000	20.056000	30.690000	
0.100000	3.581753	3.345767	14.228000	18.910000	39.294000	46.380000	
0.100000	3.129103	3.280072	22.148000	21.790000	51.734000	50.590000	
0.100000	2.728435	2.885028	29.698000	27.640000	61.980000	58.170000	
0.100000	2.411792	2.557351	36.258000	34.320000	69.340000	67.420000	
0.100000	2.187457	2.310963	40.970000	39.630000	74.086000	72.530000	
0.100000	2.020565	2.155141	44.902000	42.480000	77.394000	74.840000	
0.100000	1.879527	2.079675	48.098000	44.740000	80.036000	77.120000	
0.100000	1.777465	1.959723	50.306000	47.740000	81.834000	79.290000	
0.100000	1.701261	1.945511	52.388000	48.230000	83.082000	79.720000	
0.100000	1.617431	1.982432	54.172000	48.120000	84.380000	78.710000	
0.100000	1.566839	1.920638	55.706000	49.810000	85.286000	80.250000	
0.100000	1.511113	1.777725	57.168000	52.100000	86.120000	81.360000	
0.100000	1.459275	1.765311	58.510000	53.180000	86.930000	82.390000	
0.100000	1.427095	1.817735	59.200000	51.300000	87.330000	82.510000	
0.100000	1.384871	1.841121	60.202000	52.580000	88.052000	82.170000	
0.100000	1.354951	1.763497	60.912000	53.030000	88.464000	82.510000	
0.100000	1.326524	1.706709	61.538000	54.520000	88.954000	84.090000	
0.100000	1.293838	1.672364	62.380000	55.360000	89.420000	84.840000	
0.100000	1.265475	1.700126	63.386000	54.220000	89.780000	83.640000	
0.100000	1.249055	1.820147	63.806000	53.090000	89.970000	82.000000	
0.100000	1.228532	1.769766	64.234000	53.990000	90.378000	83.590000	
0.100000	1.196112	1.619366	64.936000	56.950000	90.832000	85.390000	
0.100000	1.183277	1.535671	65.226000	58.350000	91.022000	86.430000	
0.100000	1.159014	1.732116	65.916000	55.550000	91.258000	83.830000	
0.100000	1.138735	1.712462	66.538000	56.440000	91.528000	84.560000	
0.100000	1.123726	1.689486	66.930000	55.820000	91.740000	84.500000	
0.100000	1.112316	1.627029	67.218000	57.380000	91.916000	85.310000	
0.100000	1.096382	1.565206	67.690000	58.890000	92.106000	85.940000	
0.100000	1.072437	1.614094	68.046000	58.050000	92.448000	85.460000	
0.100000	1.076737	1.568422	68.370000	58.410000	92.278000	86.250000	
0.100000	1.062554	1.649850	68.508000	57.590000	92.446000	85.800000	
0.100000	1.049642	1.778874	68.724000	54.790000	92.600000	82.790000	
0.100000	1.035967	1.567659	69.222000	58.740000	92.836000	86.080000	
0.100000	1.026695	1.702682	69.360000	56.820000	92.988000	85.640000	
0.100000	1.012177	1.563803	69.508000	58.710000	93.118000	86.510000	
0.100000	1.003843	1.634063	70.126000	57.300000	93.128000	85.760000	
0.100000	0.991676	1.767956	70.344000	56.490000	93.360000	85.190000	
0.100000	0.992613	1.869915	70.432000	55.750000	93.460000	83.430000	
0.100000	0.983078	1.509759	70.678000	60.320000	93.482000	87.310000	
0.100000	0.968316	1.459046	70.926000	61.400000	93.698000	88.000000	
0.100000	0.968526	1.568452	70.782000	58.830000	93.770000	86.620000	
0.100000	0.945955	1.579545	71.564000	58.650000	93.916000	86.480000	
0.100000	0.951036	1.635612	71.356000	57.910000	93.992000	85.590000	
0.100000	0.939805	1.476859	71.638000	60.980000	93.958000	87.390000	
0.100000	0.935170	1.646179	71.848000	58.280000	94.042000	86.060000	
0.100000	0.935041	1.623443	71.672000	58.620000	94.114000	86.020000	
0.100000	0.919396	1.614278	72.090000	58.820000	94.328000	86.390000	
0.100000	0.915235	1.643500	72.488000	57.710000	94.360000	85.480000	
0.100000	0.907295	1.593335	72.516000	59.660000	94.466000	86.230000	
0.100000	0.903417	1.582737	72.910000	58.810000	94.416000	86.330000	
0.100000	0.899399	1.621091	72.940000	59.150000	94.428000	86.360000	
0.100000	0.896080	1.606712	73.040000	60.280000	94.572000	86.430000	
0.100000	0.888994	1.763610	73.052000	57.490000	94.536000	85.430000	
0.100000	0.881749	1.579301	73.566000	60.750000	94.666000	86.780000	
0.100000	0.884502	1.558692	73.468000	59.660000	94.656000	87.020000	
0.100000	0.877146	1.780359	73.462000	57.390000	94.742000	84.230000	
0.100000	0.864667	1.607509	73.666000	59.160000	94.830000	86.030000	
0.100000	0.873247	1.559091	73.510000	60.450000	94.806000	87.260000	
0.100000	0.853702	1.699653	74.006000	58.240000	95.118000	85.570000	
0.100000	0.865648	1.638115	73.816000	60.020000	94.954000	86.360000	
0.100000	0.861446	1.598188	73.588000	59.880000	94.912000	86.300000	
0.100000	0.856069	1.655597	73.696000	59.710000	95.060000	86.380000	
0.100000	0.851712	1.588423	74.090000	58.770000	95.054000	86.130000	
0.100000	0.843244	1.553294	74.284000	60.410000	95.172000	87.450000	
0.100000	0.840984	1.575065	74.286000	61.400000	95.278000	87.140000	
0.100000	0.841078	1.557483	74.442000	60.920000	95.220000	87.170000	
0.100000	0.840587	1.529809	74.282000	61.400000	95.296000	87.170000	
0.100000	0.824582	1.694079	74.732000	59.220000	95.388000	86.690000	
0.100000	0.829242	1.670998	74.620000	58.220000	95.442000	85.920000	
0.100000	0.829609	1.893613	74.700000	56.070000	95.370000	82.580000	
0.100000	0.820575	1.715536	75.056000	59.090000	95.376000	85.340000	
0.100000	0.814692	1.485343	75.204000	61.940000	95.380000	87.950000	
0.100000	0.814618	1.755643	75.048000	57.470000	95.504000	84.630000	
0.100000	0.820534	1.681865	74.872000	59.840000	95.396000	86.240000	
0.100000	0.814279	1.623758	75.028000	60.300000	95.524000	86.610000	
0.100000	0.811896	1.632191	74.978000	59.630000	95.622000	86.690000	
0.100000	0.806006	1.690523	75.278000	58.550000	95.606000	85.560000	
0.100000	0.811469	1.568293	75.118000	60.560000	95.558000	87.580000	
0.100000	0.801359	1.681515	75.302000	59.710000	95.716000	86.520000	
0.100000	0.795628	1.556400	75.698000	61.660000	95.670000	87.440000	
0.010000	0.524680	1.167399	84.230000	69.390000	97.870000	91.590000	
0.010000	0.438120	1.175685	86.784000	70.140000	98.462000	91.700000	
0.010000	0.405944	1.182351	87.664000	70.230000	98.610000	91.610000	
0.010000	0.381901	1.194770	88.294000	70.120000	98.836000	91.740000	
0.010000	0.366781	1.203155	88.804000	70.340000	98.900000	91.580000	
0.010000	0.350006	1.230909	89.278000	70.110000	98.992000	91.510000	
0.010000	0.338732	1.232499	89.616000	70.330000	99.072000	91.490000	
0.010000	0.323503	1.249231	90.084000	70.130000	99.118000	91.480000	
0.010000	0.314536	1.261534	90.420000	69.920000	99.158000	91.350000	
0.010000	0.305183	1.272774	90.642000	69.870000	99.218000	91.230000	
0.010000	0.298283	1.283207	90.706000	69.790000	99.276000	91.270000	
0.010000	0.290383	1.301664	91.048000	69.600000	99.330000	91.270000	
0.010000	0.286851	1.315095	91.124000	69.760000	99.342000	91.140000	
0.010000	0.276617	1.310505	91.460000	70.030000	99.348000	91.320000	
0.010000	0.265238	1.327268	91.890000	69.190000	99.416000	91.220000	
0.010000	0.263123	1.340108	91.934000	69.730000	99.442000	91.290000	
0.010000	0.258835	1.345819	91.944000	69.520000	99.436000	91.210000	
0.010000	0.252850	1.340994	92.206000	69.550000	99.496000	91.270000	
0.010000	0.251522	1.379690	92.218000	69.120000	99.536000	91.030000	
0.010000	0.245313	1.382499	92.360000	69.470000	99.582000	90.980000	
0.010000	0.237984	1.391182	92.696000	69.270000	99.572000	90.960000	
0.010000	0.241785	1.405317	92.480000	69.290000	99.560000	90.920000	
0.010000	0.230651	1.393921	92.824000	69.450000	99.638000	91.080000	
0.010000	0.227783	1.429210	92.902000	69.430000	99.602000	90.770000	
0.010000	0.222123	1.421842	93.056000	69.200000	99.628000	90.940000	
0.010000	0.217249	1.451101	93.318000	69.000000	99.658000	90.770000	
0.010000	0.214898	1.442470	93.256000	69.220000	99.620000	91.040000	
0.010000	0.210610	1.448004	93.486000	69.130000	99.700000	90.710000	
0.010000	0.206567	1.450159	93.634000	69.520000	99.686000	90.850000	
0.010000	0.207676	1.468575	93.486000	68.800000	99.694000	90.870000	
0.010000	0.200320	1.476004	93.840000	68.810000	99.740000	90.590000	
0.010000	0.200256	1.472650	93.720000	68.800000	99.708000	90.480000	
0.010000	0.198124	1.494764	93.724000	68.770000	99.752000	90.590000	
0.010000	0.196279	1.514052	93.964000	68.510000	99.718000	90.460000	
0.010000	0.188101	1.529876	94.214000	68.990000	99.748000	90.530000	
0.010000	0.193862	1.518946	93.894000	68.850000	99.756000	90.490000	
0.010000	0.188358	1.516954	94.138000	68.850000	99.770000	90.820000	
0.010000	0.184316	1.532363	94.330000	68.370000	99.792000	90.440000	
0.010000	0.183089	1.523851	94.400000	69.020000	99.790000	90.440000	
0.001000	0.157126	1.507178	95.354000	69.300000	99.862000	90.700000	
0.001000	0.147450	1.498276	95.828000	69.410000	99.874000	90.910000	
