Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.100000	4.193315	3.795858	5.152000	10.140000	19.368000	31.250000	
0.100000	3.574222	3.237142	14.070000	19.550000	38.730000	48.320000	
0.100000	3.065818	2.824414	22.934000	26.010000	53.268000	59.130000	
0.100000	2.658426	2.457358	31.066000	35.420000	63.574000	67.860000	
0.100000	2.392942	2.278789	36.644000	38.680000	69.758000	71.970000	
0.100000	2.194005	2.089833	40.712000	43.370000	74.098000	75.940000	
0.100000	2.049473	2.023576	44.274000	44.600000	76.906000	76.930000	
0.100000	1.938358	1.950476	46.848000	47.640000	78.842000	78.970000	
0.100000	1.845400	1.862075	49.158000	48.380000	80.716000	79.880000	
0.100000	1.781416	1.834025	50.600000	49.110000	81.710000	79.970000	
0.100000	1.725441	1.861751	51.904000	49.090000	82.876000	80.410000	
0.100000	1.665468	1.892726	53.392000	49.240000	83.726000	79.800000	
0.100000	1.630649	1.789039	54.196000	50.490000	84.354000	81.260000	
0.100000	1.596575	1.798952	54.924000	50.700000	84.876000	81.260000	
0.100000	1.552963	1.702999	56.174000	53.820000	85.698000	83.000000	
0.100000	1.522893	1.663108	57.066000	53.710000	86.026000	83.180000	
0.100000	1.491525	1.782245	57.814000	52.290000	86.428000	82.090000	
0.100000	1.478414	1.667658	58.024000	53.440000	86.712000	83.370000	
0.100000	1.450074	1.707271	58.692000	52.760000	87.260000	82.850000	
0.100000	1.420095	1.571466	59.328000	55.710000	87.720000	84.630000	
0.100000	1.410626	1.602142	59.548000	56.120000	87.816000	84.230000	
0.100000	1.399286	1.593341	59.870000	55.740000	88.046000	84.230000	
0.100000	1.380147	1.615561	60.490000	55.360000	88.166000	84.220000	
0.100000	1.356838	1.620373	61.180000	55.650000	88.666000	84.530000	
0.100000	1.347059	1.599883	61.496000	55.830000	88.700000	84.670000	
0.100000	1.338565	1.649746	61.440000	55.300000	89.030000	83.550000	
0.100000	1.307623	1.600104	62.036000	56.400000	89.234000	84.740000	
0.100000	1.313673	1.626506	62.202000	55.060000	89.232000	84.030000	
