Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.100000	1.860077	2.520260	28.166000	27.330000	81.310000	79.670000	
0.100000	1.387044	1.614261	48.314000	43.510000	93.186000	91.040000	
0.100000	1.142569	2.329667	58.518000	35.250000	95.672000	84.060000	
0.100000	0.993046	2.318541	64.036000	36.990000	96.892000	84.790000	
0.100000	0.901402	3.425971	67.882000	26.420000	97.368000	77.900000	
0.100000	0.825615	4.486115	70.812000	15.790000	97.970000	81.140000	
0.100000	0.767607	1.624352	73.158000	50.430000	98.196000	93.010000	
0.100000	0.717910	2.192945	75.076000	50.110000	98.368000	82.290000	
0.100000	0.690507	1.480961	75.922000	56.550000	98.500000	94.800000	
0.100000	0.642847	1.706668	77.768000	50.610000	98.692000	96.260000	
0.100000	0.626375	0.971344	78.308000	67.670000	98.754000	98.070000	
0.100000	0.595498	1.240415	79.444000	58.510000	98.890000	95.940000	
0.100000	0.575636	1.010905	79.902000	66.720000	98.942000	96.370000	
0.100000	0.561342	2.111883	80.706000	48.470000	99.026000	90.920000	
0.100000	0.539865	1.158005	81.246000	62.540000	99.080000	96.380000	
0.100000	0.520193	0.842236	81.974000	73.200000	99.124000	97.720000	
0.100000	0.516197	1.314425	82.062000	61.370000	99.182000	95.850000	
0.100000	0.501789	1.276074	82.668000	63.350000	99.224000	95.700000	
0.100000	0.492045	1.352961	82.876000	66.500000	99.236000	96.810000	
0.100000	0.481286	1.137250	83.314000	65.470000	99.224000	96.250000	
0.100000	0.475370	1.333296	83.446000	61.530000	99.258000	93.850000	
0.100000	0.453484	1.443302	84.462000	61.600000	99.350000	96.280000	
0.100000	0.452647	0.995502	84.370000	71.890000	99.304000	98.130000	
0.100000	0.440208	0.994341	84.800000	70.020000	99.400000	98.150000	
0.100000	0.431004	1.046108	85.020000	67.410000	99.402000	97.600000	
0.100000	0.429838	1.462073	84.922000	61.180000	99.402000	95.940000	
0.100000	0.426727	0.857875	85.146000	73.480000	99.432000	98.220000	
0.100000	0.411694	1.203464	85.700000	67.070000	99.440000	97.090000	
0.100000	0.414364	0.953170	85.766000	72.160000	99.450000	97.710000	
0.100000	0.400980	1.409647	86.226000	60.240000	99.476000	93.550000	
0.100000	0.392536	1.070699	86.450000	69.420000	99.508000	97.790000	
0.100000	0.395345	0.848996	86.316000	74.790000	99.452000	96.580000	
0.100000	0.380444	0.952217	86.902000	70.170000	99.478000	96.750000	
0.100000	0.385352	1.250957	86.770000	64.440000	99.484000	97.370000	
0.100000	0.377151	0.932622	86.898000	69.120000	99.532000	98.000000	
0.100000	0.368136	1.456315	87.278000	62.510000	99.566000	92.910000	
0.100000	0.355046	1.524109	87.840000	61.010000	99.554000	96.080000	
0.100000	0.363754	1.083060	87.358000	69.040000	99.586000	96.320000	
0.100000	0.363393	1.214391	87.464000	68.600000	99.562000	94.310000	
0.100000	0.356533	1.251218	87.610000	65.460000	99.614000	95.400000	
0.010000	0.246149	0.318580	91.568000	89.560000	99.798000	99.680000	
0.010000	0.215564	0.320012	92.640000	89.680000	99.858000	99.720000	
0.010000	0.204074	0.320153	93.042000	89.710000	99.838000	99.680000	
0.010000	0.195170	0.323073	93.422000	89.580000	99.866000	99.750000	
0.010000	0.192668	0.308809	93.438000	90.020000	99.870000	99.720000	
0.010000	0.186458	0.325544	93.680000	89.540000	99.878000	99.680000	
0.010000	0.183023	0.332105	93.760000	89.330000	99.888000	99.720000	
0.010000	0.176966	0.332089	93.930000	89.670000	99.880000	99.690000	
0.010000	0.177857	0.322089	93.978000	89.720000	99.880000	99.710000	
0.010000	0.173619	0.327542	94.070000	89.490000	99.902000	99.630000	
0.010000	0.167725	0.363453	94.256000	88.430000	99.902000	99.680000	
0.010000	0.166622	0.345547	94.352000	89.390000	99.896000	99.750000	
0.010000	0.165469	0.320228	94.280000	90.040000	99.896000	99.710000	
0.010000	0.162053	0.338581	94.442000	89.430000	99.896000	99.670000	
0.010000	0.159523	0.359133	94.512000	89.350000	99.902000	99.650000	
0.010000	0.154837	0.356797	94.706000	89.360000	99.906000	99.630000	
0.010000	0.155489	0.357292	94.568000	88.830000	99.918000	99.630000	
0.010000	0.150150	0.317021	94.824000	90.110000	99.910000	99.750000	
0.010000	0.148604	0.344901	94.710000	89.470000	99.920000	99.690000	
0.010000	0.149354	0.349403	94.894000	89.130000	99.912000	99.750000	
0.010000	0.146254	0.338382	94.954000	89.760000	99.938000	99.760000	
0.010000	0.141690	0.324239	95.086000	90.050000	99.942000	99.760000	
0.010000	0.145200	0.328915	95.008000	89.880000	99.928000	99.730000	
0.010000	0.139319	0.348433	95.170000	89.180000	99.932000	99.710000	
0.010000	0.140856	0.345796	95.112000	89.520000	99.932000	99.730000	
0.010000	0.135987	0.349801	95.352000	89.620000	99.942000	99.760000	
0.010000	0.135194	0.353017	95.324000	89.600000	99.926000	99.740000	
0.010000	0.132865	0.347768	95.378000	89.810000	99.932000	99.680000	
0.010000	0.130385	0.341714	95.424000	89.900000	99.936000	99.690000	
0.010000	0.130979	0.358880	95.510000	89.320000	99.936000	99.690000	
0.010000	0.132645	0.345585	95.372000	89.730000	99.926000	99.780000	
0.010000	0.126602	0.366879	95.600000	89.160000	99.942000	99.660000	
0.010000	0.124898	0.373989	95.670000	89.130000	99.946000	99.790000	
0.010000	0.123674	0.354599	95.736000	89.640000	99.942000	99.760000	
0.010000	0.124177	0.366170	95.674000	89.330000	99.950000	99.730000	
0.010000	0.120763	0.399332	95.842000	88.530000	99.958000	99.500000	
0.010000	0.119145	0.353441	95.900000	89.620000	99.948000	99.710000	
0.010000	0.119084	0.379356	95.870000	89.350000	99.960000	99.620000	
0.010000	0.116295	0.392617	95.940000	89.160000	99.948000	99.570000	
0.010000	0.114538	0.361814	95.964000	89.480000	99.956000	99.710000	
0.001000	0.101484	0.324034	96.620000	90.610000	99.964000	99.740000	
0.001000	0.095077	0.324642	96.742000	90.450000	99.966000	99.770000	
0.001000	0.092071	0.325011	96.856000	90.510000	99.954000	99.750000	
