Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	Train Acc.5	Valid Acc.5	
0.100000	4.016303	3.670526	7.932000	13.150000	25.780000	36.110000	
0.100000	3.424351	3.272662	16.742000	19.750000	43.656000	48.140000	
0.100000	3.072860	3.140169	22.910000	23.220000	53.142000	53.670000	
0.100000	2.767377	2.868842	28.818000	27.420000	60.918000	59.520000	
0.100000	2.502459	2.957025	34.366000	28.210000	67.212000	58.610000	
0.100000	2.308708	2.362186	38.324000	37.440000	71.262000	70.700000	
0.100000	2.141890	2.401848	41.968000	37.740000	74.874000	70.480000	
0.100000	2.011810	2.518240	44.774000	37.330000	77.478000	69.750000	
0.100000	1.905647	2.246636	47.444000	41.070000	79.448000	73.890000	
0.100000	1.824871	2.059574	49.308000	45.330000	80.864000	76.360000	
0.100000	1.755385	2.061394	51.164000	45.230000	81.958000	77.040000	
0.100000	1.696517	1.932466	52.250000	47.980000	83.102000	79.200000	
0.100000	1.642715	2.067088	53.822000	46.660000	83.972000	78.300000	
0.100000	1.590903	1.957224	55.308000	48.520000	84.880000	79.300000	
0.100000	1.540332	1.980504	56.182000	48.540000	85.726000	79.790000	
0.100000	1.506887	1.896973	56.872000	49.490000	86.322000	80.310000	
0.100000	1.480598	1.887344	58.054000	50.180000	86.444000	80.640000	
0.100000	1.439763	1.971255	58.692000	48.450000	87.208000	79.730000	
0.100000	1.410921	2.037597	59.592000	48.040000	87.728000	79.910000	
0.100000	1.375658	1.765891	60.222000	52.030000	88.294000	82.260000	
0.100000	1.356611	1.846263	60.992000	52.410000	88.488000	81.900000	
0.100000	1.334000	1.791654	61.614000	52.850000	88.824000	82.630000	
0.100000	1.311651	1.887866	61.996000	51.180000	89.012000	81.250000	
0.100000	1.299129	1.891985	62.276000	52.290000	89.264000	82.100000	
0.100000	1.278658	1.730087	62.876000	54.010000	89.598000	83.160000	
0.100000	1.250776	1.955796	63.754000	50.910000	89.988000	81.030000	
0.100000	1.230632	2.103796	64.326000	49.660000	90.236000	79.350000	
